// TECHNICAL SPECIFICATION DOCUMENTS;;									
// ITEM;							1 DOC ID;							2 DOC NAME;							3 DOC TYPE;							4 DOC CLASS;						5 DOC SUBCLASS;						6 doc image;						7 DOC SIZE;							8 DOC PRICE;						9 CRAFTS ID;						10 DOC LVL;							11 USE MODE;						12 STACKABLE ITEM;					13 RECIPE (id-qty);					14 QTY;								15 NULL 0;							16 NULL 0;							17 NULL 0;							18 NULL 0;							19 NULL 0;							20 NULL 0;							21 NULL 0;							22 ITEM DESCRIPTION ;;;;;;;									
ITEM;								2100;								Generic Single 20mm Gun (Doc);		Document;							20mm Turret;						GUN;								generic_single_20mm_gun_doc.png;	1;									14400;								1002;								1;									 null;								True;								167-3:153-12:159-2;					1;									 null ; 							 null ; 							 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Generic Single 20mm Gun.
ITEM;								2457;								Micro Processor (Doc);				Document;							Class D;							Base;								micro_processor_doc.png;			1.0;								920;								210;								4;									 null;								true;								102-7:114-4:104-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Micro Processor;;									;									;									;									;									;									
ITEM;								2458;								Large Processor (Doc);				Document;							Class D;							Base;								large_processor_doc.png;			1.0;								1002;								211;								4;									 null;								true;								106-2:118-1:114-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Processor;;									;									;									;									;									;									
ITEM;								2459;								Motion Sensor (Doc);				Document;							Class D;							Base;								motion_sensor_doc.png;				1.0;								1060;								212;								4;									 null;								true;								109-4:118-2:114-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Motion Sensor;;									;									;									;									;									;									
ITEM;								2460;								Pressure Sensor (Doc);				Document;							Class D;							Base;								pressure_sensor_doc.png;			1.0;								1168;								213;								4;									 null;								true;								105-2:118-2:107-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Pressure Sensor;;									;									;									;									;									;									
ITEM;								2461;								Memory Chip (Doc);					Document;							Class D;							Base;								memory_chip_doc.png;				1.0;								1480;								214;								4;									 null;								true;								102-12:108-1:114-7;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Memory Chip;;									;									;									;									;									;									
ITEM;								2462;								Small Pump (Doc);					Document;							Class D;							Base;								small_pump_doc.png;					1.0;								1865;								215;								4;									 null;								true;								110-2:106-1:104-7;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Pump;;									;									;									;									;									;									
ITEM;								2463;								Small Heatsink (Doc);				Document;							Class D;							Base;								small_heatsink_doc.png;				1.0;								1951;								216;								4;									 null;								true;								118-7:104-7:109-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Heatsink;;									;									;									;									;									;									
ITEM;								2464;								Small Motor (Doc);					Document;							Class D;							Base;								small_motor_doc.png;				1.0;								2256;								217;								4;									 null;								true;								109-9:104-8:108-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Motor;;									;									;									;									;									;									
ITEM;								2465;								Copperi Cables (Doc);				Document;							Class D;							Base;								copperi_cables_doc.png;				1.0;								2333;								218;								4;									 null;								true;								118-8:2000-1:104-9;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Copperi Cables;;									;									;									;									;									;									
ITEM;								2466;								Keypad (Doc);						Document;							Class E;							Base;								keypad_doc.png;						1.0;								1208;								219;								5;									 null;								true;								105-2:118-2:106-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Keypad;;									;									;									;									;									;									
ITEM;								2467;								Aluminium Plates (Doc);				Document;							Class E;							Base;								aluminim_plates_doc.png;			1.0;								1446;								2001;								5;									 null;								true;								109-5:118-2:113-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Aluminium Plates;;									;									;									;									;									;									
ITEM;								2468;								Copperi Pipes (Doc);				Document;							Class E;							Base;								copperi_pipes_doc.png;				1.0;								1584;								2002;								5;									 null;								true;								110-1:105-1:106-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Copperi Pipes;;									;									;									;									;									;									
ITEM;								2469;								Copperi Plates (Doc);				Document;							Class E;							Base;								copperi_plates_doc.png;				1.0;								2113;								2003;								5;									 null;								true;								111-1:106-2:107-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Copperi Plates;;									;									;									;									;									;									
ITEM;								2470;								Dynex Crystal Resonator (Doc);		Document;							Class E;							Base;								dynex_crystal_resonator_doc.png;	1.0;								2561;								2004;								5;									 null;								true;								2000-3:113-4:107-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Dynex Crystal Resonator;;									;									;									;									;									;									
ITEM;								2471;								Electronic Switch (Doc);			Document;							Class E;							Base;								electronic_switch_doc.png;			1.0;								3084;								2005;								5;									 null;								true;								107-6:110-1:118-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Electronic Switch;;									;									;									;									;									;									
ITEM;								2472;								Glass Panels (Doc);					Document;							Class E;							Base;								glass_panels_doc.png;				1.0;								3920;								2006;								5;									 null;								true;								115-2:111-1:118-7;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Glass Panels;;									;									;									;									;									;									
ITEM;								2473;								Hand Tools (Doc);					Document;							Class E;							Base;								hand_tools_doc.png;					1.0;								5036;								2007;								5;									 null;								true;								118-19:109-10:112-1;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Hand Tools;;									;									;									;									;									;									
ITEM;								2474;								Hardened Glass Panels (Doc);		Document;							Class E;							Base;								hardened_glass_panels_doc.png;		1.0;								5381;								2008;								5;									 null;								true;								106-10:108-3:105-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Hardened Glass Panels;;									;									;									;									;									;									
ITEM;								2475;								Iron Coring Beams (Doc);			Document;							Class E;							Base;								iron_coring_beams_doc.png;			1.0;								6665;								2009;								5;									 null;								true;								113-22:2000-3:109-13;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Iron Coring Beams;;									;									;									;									;									;									
ITEM;								2476;								Iron Coring Pipes (Doc);			Document;							Class F;							Base;								iron_coring_pipes_doc.png;			1.0;								1596;								2010;								6;									 null;								true;								2000-1:106-1:105-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Iron Coring Pipes;;									;									;									;									;									;									
ITEM;								2477;								Iron Coring Plates (Doc);			Document;							Class F;							Base;								iron_coring_plates_doc.png;			1.0;								1619;								2011;								6;									 null;								true;								112-1:108-1:105-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Iron Coring Plates;;									;									;									;									;									;									
ITEM;								2478;								Large Heatsink (Doc);				Document;							Class F;							Base;								large_heatsink_doc.png;				1.0;								1903;								2012;								6;									 null;								true;								115-1:106-1:107-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Heatsink;;									;									;									;									;									;									
ITEM;								2479;								Large Microchip (Doc);				Document;							Class F;							Base;								large_microchip_doc.png;			1.0;								2069;								2013;								6;									 null;								true;								105-4:107-2:108-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Microchip;;									;									;									;									;									;									
ITEM;								2480;								Large Pump (Doc);					Document;							Class F;							Base;								large_pump_doc.png;					1.0;								3398;								2014;								6;									 null;								true;								105-7:110-2:2000-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Pump;;									;									;									;									;									;									
ITEM;								2481;								Misc Hardware (Doc);				Document;							Class F;							Base;								misc_hardware_doc.png;				1.0;								4688;								2015;								6;									 null;								true;								112-3:111-1:2000-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Misc Hardware;;									;									;									;									;									;									
ITEM;								2482;								Small Electronics (Doc);			Document;							Class F;							Base;								small_electronics_doc.png;			1.0;								5051;								2016;								6;									 null;								true;								105-10:111-2:107-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Electronics;;									;									;									;									;									;									
ITEM;								2483;								Small Microchip (Doc);				Document;							Class F;							Base;								small_microchip_doc.png;			1.0;								6725;								2017;								6;									 null;								true;								112-5:106-6:110-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Microchip;;									;									;									;									;									;									
ITEM;								2484;								Steelium Plates (Doc);				Document;							Class F;							Base;								steelium_plates_doc.png;			1.0;								9482;								2018;								6;									 null;								true;								112-7:111-3:115-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Steelium Plates;;									;									;									;									;									;									
ITEM;								2485;								Titanyte Beams (Doc);				Document;							Class F;							Base;								titanyte_beams_doc.png;				1.0;								13208;								2019;								6;									 null;								true;								106-26:112-4:110-8;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Titanyte Beams;;									;									;									;									;									;									
ITEM;								2486;								Titanyte Pipes (Doc);				Document;							Class G;							Base;								titanyte_pipes_doc.png;				1.0;								2164;								2020;								7;									 null;								true;								115-1:108-1:2000-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Titanyte Pipes;;									;									;									;									;									;									
ITEM;								2487;								Titanyte Plates (Doc);				Document;							Class G;							Base;								titanyte_plates_doc.png;			1.0;								2408;								2021;								7;									 null;								true;								111-1:110-1:108-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Titanyte Plates;;									;									;									;									;									;									
ITEM;								2488;								Uranium Core (Doc);					Document;							Class G;							Base;								uranium_core_doc.png;				1.0;								4488;								2022;								7;									 null;								true;								111-3:110-2:112-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Uranium Core;;									;									;									;									;									;									
ITEM;								2489;								Acidic Gel Battery (Doc);			Document;							Class G;							Base;								acidic_gel_battery_doc.png;			1.0;								6908;								2023;								7;									 null;								true;								110-8:121-1:115-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Acidic Gel Battery;;									;									;									;									;									;									
ITEM;								2490;								Advanced Spring Loader (Doc);		Document;							Class G;							Base;								advanced_spring_loader_doc.png;		1.0;								9269;								2024;								7;									 null;								true;								116-1:117-1:2000-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Advanced Spring Loader;;									;									;									;									;									;									
ITEM;								2491;								AI Interface Drive (Doc);			Document;							Class G;							Base;								ai_interface_drive_doc.png;			1.0;								11750;								2025;								7;									 null;								true;								115-8:124-1:117-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate AI Interface Drive;;									;									;									;									;									;									
ITEM;								2492;								Ammunition Loader (Doc);			Document;							Class G;							Base;								ammunition_loader_doc.png;			1.0;								12914;								2026;								7;									 null;								true;								112-9:116-1:121-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Ammunition Loader;;									;									;									;									;									;									
ITEM;								2493;								Antenna Array (Doc);				Document;							Class G;							Base;								antenna_array_doc.png;				1.0;								16981;								2027;								7;									 null;								true;								124-3:108-11:117-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Antenna Array;;									;									;									;									;									;									
ITEM;								2494;								Armor Plating (Doc);				Document;							Class G;							Base;								armor_plating_doc.png;				1.0;								21276;								2028;								7;									 null;								true;								111-17:117-4:115-8;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Armor Plating;;									;									;									;									;									;									
ITEM;								2495;								Basic Computer (Doc);				Document;							Class G;							Base;								basic_computer_doc.png;				1.0;								23734;								2029;								7;									 null;								true;								108-32:112-8:116-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Basic Computer;;									;									;									;									;									;									
ITEM;								2496;								Comm Device (Doc);					Document;							Class H;							Base;								comm_device_doc.png;				1.0;								2533;								2030;								8;									 null;								true;								111-2:105-1:112-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Comm Device;;									;									;									;									;									;									
ITEM;								2497;								Compartment Frame (Doc);			Document;							Class H;							Base;								compartment_frame_doc.png;			1.0;								4249;								2031;								8;									 null;								true;								115-3:111-1:112-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Compartment Frame;;									;									;									;									;									;									
ITEM;								2498;								Connection Harness (Doc);			Document;							Class H;							Base;								connection_harness_doc.png;			1.0;								6124;								2032;								8;									 null;								true;								115-4:111-2:112-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Connection Harness;;									;									;									;									;									;									
ITEM;								2499;								Cooling Unit (Doc);					Document;							Class H;							Base;								cooling_unit_doc.png;				1.0;								7374;								2033;								8;									 null;								true;								117-2:112-2:111-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Cooling Unit;;									;									;									;									;									;									
ITEM;								2500;								Duct Work (Doc);					Document;							Class H;							Base;								duct_work_doc.png;					1.0;								8586;								2034;								8;									 null;								true;								111-7:117-1:121-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Duct Work;;									;									;									;									;									;									
ITEM;								2501;								Electrical Interface (Doc);			Document;							Class H;							Base;								electrical_interface_doc.png;		1.0;								10999;								2035;								8;									 null;								true;								112-8:111-4:121-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Electrical Interface;;									;									;									;									;									;									
ITEM;								2502;								Electrical Regulator (Doc);			Document;							Class H;							Base;								electrical_regulator_doc.png;		1.0;								15804;								2036;								8;									 null;								true;								111-12:119-1:112-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Electrical Regulator;;									;									;									;									;									;									
ITEM;								2503;								Electromagnetic Emitter (Doc);		Document;							Class H;							Base;								electromagnetic_emitter_doc.png;	1.0;								2554;								2037;								8;									 null;								true;								111-2:105-1:112-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Electromagnetic Emitter;;									;									;									;									;									;									
ITEM;								2504;								Fiber Optic Interface (Doc);		Document;							Class H;							Base;								fiber_optic_interface_doc.png;		1.0;								25378;								2038;								8;									 null;								true;								123-3:124-2:121-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Fiber Optic Interface;;									;									;									;									;									;									
ITEM;								2505;								Fuel Injector (Doc);				Document;							Class H;							Base;								fuel_injector_doc.png;				1.0;								42187;								2039;								8;									 null;								true;								121-17:124-4:123-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Fuel Injector;;									;									;									;									;									;									
ITEM;								2506;								Fusion Chamber (Doc);				Document;							Class I;							Base;								fusion_chamber_doc.png;				1.0;								6785;								2040;								9;									 null;								true;								116-1:121-1:117-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Fusion Chamber;;									;									;									;									;									;									
ITEM;								2507;								Gravitational Emitter (Doc);		Document;							Class I;							Base;								gravitational_emitter_doc.png;		1.0;								7974;								2041;								9;									 null;								true;								119-1:117-1:121-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Gravitational Emitter;;									;									;									;									;									;									
ITEM;								2508;								Gyroscope Drive (Doc);				Document;							Class I;							Base;								gyroscope_drive_doc.png;			1.0;								9190;								2042;								9;									 null;								true;								119-1:117-1:121-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Gyroscope Drive;;									;									;									;									;									;									
ITEM;								2509;								Heating Unit (Doc);					Document;							Class I;							Base;								heating_unit_doc.png;				1.0;								10355;								2043;								9;									 null;								true;								117-3:124-1:116-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Heating Unit;;									;									;									;									;									;									
ITEM;								2510;								Hydraulic Assembly (Doc);			Document;							Class I;							Base;								hydraulic_assembly_doc.png;			1.0;								12752;								2044;								9;									 null;								true;								116-2:117-2:124-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Hydraulic Assembly;;									;									;									;									;									;									
ITEM;								2511;								Ionization Plate (Doc);				Document;							Class I;							Base;								ionization_plate_doc.png;			1.0;								27157;								2045;								9;									 null;								true;								121-11:120-1:124-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Ionization Plate;;									;									;									;									;									;									
ITEM;								2512;								Large Motor (Doc);					Document;							Class I;							Base;								large_motor_doc.png;				1.0;								29537;								2046;								9;									 null;								true;								121-12:123-1:117-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Motor;;									;									;									;									;									;									
ITEM;								2513;								Lidar System (Doc);					Document;							Class I;							Base;								lidar_system_doc.png;				1.0;								44004;								2047;								9;									 null;								true;								124-8:117-8:122-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Lidar System;;									;									;									;									;									;									
ITEM;								2514;								Magnetic Regulator (Doc);			Document;							Class I;							Base;								magnetic_regulator_doc.png;			1.0;								53569;								2048;								9;									 null;								true;								124-10:119-3:123-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Magnetic Regulator;;									;									;									;									;									;									
ITEM;								2515;								Radar System (Doc);					Document;							Class I;							Base;								radar_system_doc.png;				1.0;								63218;								2049;								9;									 null;								true;								123-8:117-11:124-6;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Radar System;;									;									;									;									;									;									
ITEM;								2516;								Sensor Array (Doc);					Document;							Class J;							Base;								sensor_array_doc.png;				1.0;								11048;								2050;								10;									 null;								true;								123-1:124-1:116-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Sensor Array;;									;									;									;									;									;									
ITEM;								2517;								Thruster Casing (Doc);				Document;							Class J;							Base;								thruster_casing_doc.png;			1.0;								14684;								2051;								10;									 null;								true;								123-1:119-1:124-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Thruster Casing;;									;									;									;									;									;									
ITEM;								2518;								Voltage Regulator (Doc);			Document;							Class J;							Base;								voltage_regulator_doc.png;			1.0;								15926;								2052;								10;									 null;								true;								122-1:116-1:124-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Voltage Regulator;;									;									;									;									;									;									
ITEM;								2519;								Afterburner Assembly (Doc);			Document;							Class J;							Base;								afterburner_assembly_doc.png;		1.0;								19496;								2053;								10;									 null;								true;								119-2:116-1:124-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Afterburner Assembly;;									;									;									;									;									;									
ITEM;								2520;								Artificial Gravity Generator (Doc);	Document;							Class J;							Base;								artificial_gravity_generator_doc.png;1.0;								26785;								2054;								10;									 null;								true;								123-3:120-1:122-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Artificial Gravity Generator;;									;									;									;									;									;									
ITEM;								2521;								Auxiliary System Mount (Doc);		Document;							Class J;							Base;								auxiliary_system_mount_doc.png;		1.0;								37481;								2055;								10;									 null;								true;								124-7:119-2:123-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Auxiliary System Mount;;									;									;									;									;									;									
ITEM;								2522;								Battery Array (Doc);				Document;							Class J;							Base;								battery_array_doc.png;				1.0;								59190;								2056;								10;									 null;								true;								122-4:119-4:120-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Battery Array;;									;									;									;									;									;									
ITEM;								2523;								Micro Computer (Doc);				Document;							Class J;							Base;								micro_computer_doc.png;				1.0;								91564;								2057;								10;									 null;								true;								116-18:122-3:120-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Micro Computer;;									;									;									;									;									;									
ITEM;								2524;								Servo Controls (Doc);				Document;							Class J;							Base;								servo_controls_doc.png;				1.0;								111938;								2058;								10;									 null;								true;								123-15:122-4:124-11;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Servo Controls;;									;									;									;									;									;									
ITEM;								2525;								Containment Field Emitter (Doc);	Document;							Class J;							Base;								containment_field_emitter_doc.png;	1.0;								156324;								2059;								10;									 null;								true;								124-31:123-10:116-15;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Containment Field Emitter;;									;									;									;									;									;									
ITEM;								2526;								Spaceframe (Doc);					Document;							Class M;							Base;								spaceframe_doc.png;					1.0;								12013;								2080;								10;									 null;								true;								119-1:124-1:116-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Spaceframe;;									;									;									;									;									;									
ITEM;								2527;								Thermal Systems Package (Doc);		Document;							Class M;							Base;								thermal_systems_package_doc.png;	1.0;								23351;								2081;								10;									 null;								true;								120-1:123-1:124-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Thermal Systems Package;;									;									;									;									;									;									
ITEM;								2528;								Weapon Systems Package (Doc);		Document;							Class M;							Base;								weapon_systems_package_doc.png;		1.0;								70018;								2082;								10;									 null;								true;								124-14:120-2:119-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Weapon Systems Package;;									;									;									;									;									;									
ITEM;								2529;								Basic Warp Drive Fuel (Doc);		Document;							Class M;							Fuel;								basic_warp_drive_fuel_doc.png;		1.0;								15624;								400;								3;									 null;								true;								118-59:109-31:114-77;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Basic Warp Drive Fuel;;									;									;									;									;									;									
ITEM;								2530;								Improved Warp Drive Fuel (Doc);		Document;							Class M;							Fuel;								improved_warp_drive_fuel_doc.png;	1.0;								34920;								401;								6;									 null;								true;								115-26:2000-20:111-14;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Warp Drive Fuel;;									;									;									;									;									;									
ITEM;								2531;								Advanced Warp Drive Fuel (Doc);		Document;							Class M;							Fuel;								advanced_warp_drive_fuel_doc.png;	1.0;								93000;								402;								9;									 null;								true;								123-12:116-9:119-6;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Advanced Warp Drive Fuel;;									;									;									;									;									;									
ITEM;								2532;								Small Mining Drone (Doc);			Document;							Usable;								Drone;								small_mining_drone_doc.png;			1.0;								72000;								720;								1;									 null;								true;								160-60:163-20:167-8;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Mining Drone;;									;									;									;									;									;									
ITEM;								2533;								Medium Mining Drone (Doc);			Document;							Usable;								Drone;								medium_mining_drone_doc.png;		1.0;								180000;								732;								2;									 null;								true;								168-68:152-152:207-14;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Medium Mining Drone;;									;									;									;									;									;									
ITEM;								2534;								Improved Mining Drone (Doc);		Document;							Usable;								Drone;								improved_mining_drone_doc.png;		1.0;								540000;								730;								4;									 null;								true;								214-91:204-54:2006-17;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Mining Drone;;									;									;									;									;									;									
ITEM;								2535;								Large Mining Drone (Doc);			Document;							Usable;								Drone;								large_mining_drone_doc.png;			1.0;								1200000;							733;								6;									 null;								true;								218-128:217-66:2021-62;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Large Mining Drone;;									;									;									;									;									;									
ITEM;								2536;								Heavy Mining Drone (Doc);			Document;							Usable;								Drone;								heavy_mining_drone_doc.png;			1.0;								1980000;							731;								8;									 null;								true;								2022-110:2010-155:2045-9;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Heavy Mining Drone;;									;									;									;									;									;									
ITEM;								2537;								Titan Mining Drone (Doc);			Document;							Usable;								Drone;								titan_mining_drone_doc.png;			1.0;								3000000;							734;								10;									 null;								true;								2048-14:2058-3:2037-146;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Titan Mining Drone;;									;									;									;									;									;									
ITEM;								2538;								Small Combat Drone (Doc);			Document;							Usable;								Drone;								small_combat_drone_doc.png;			1.0;								72000;								721;								1;									 null;								true;								157-34:150-65:151-60;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Combat Drone;;									;									;									;									;									;									
ITEM;								2539;								Medium Combat Drone (Doc);			Document;							Usable;								Drone;								medium_combat_drone_doc.png;		1.0;								180000;								740;								2;									 null;								true;								162-144:150-164:202-22;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Medium Combat Drone;;									;									;									;									;									;									
ITEM;								2540;								Improved Combat Drone (Doc);		Document;							Usable;								Drone;								improved_combat_drone_doc.png;		1.0;								540000;								741;								4;									 null;								true;								216-69:162-217:2006-17;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Combat Drone;;									;									;									;									;									;									
